,وقتها,وقت+ها,وقت+ها,,وقت+ها,
,وقتي,وقتي,وقت+ي,,وقت+ي,
,وقربك,و+قرب+ك,و+قرب+ك,,و+قرب+ك,
1,وقطعت,و+قطع+ت,و+قطع+ت,,و+قطع+ت,x
1,وقف,وقف,وقف,,وقف,
,وقفة,وقف+ة,وقف+ة,,وقف+ة,
,وقفت,وقف+ت,وقف+ت,,وقف+ت,
,وقلبة,و+قلب+ة,و+قلب+ة,,و+قلب+ة,
,وقولوا,و+قول+وا,و+قول+وا,,و+قول+وا,
,وقولي,و+قول+ي,و+قو+ل+ي,,و+قول+ي,
,وكافلها,و+كافل+ها,و+كافل+ها,,و+كافل+ها,
1,وكبه,وكب+ه,و+كب+ه,,و+كب+ه,
,وكل,و+كل,و+كل,,و+كل,
1,وكلت,و+كل+ت,و+كل+ت,,و+كل+ت,شيخ جروووحي مات وكلت رااااح ارتاااح واحد بعد واحد راح اااقللهن
,وكلمة,و+كلم+ة,و+كلم+ة,,و+كلم+ة,
1,وكلن,و+ك+لن,و+كلن,,و+كل+ن,x
,وكلنا,و+كل+نا,و+كل+نا,,و+كل+نا,
1,وكول,و+كول,و+كول,,و+كول,
,وكيف,و+كيف,و+كيف,,و+كيف,
,وكيل,وكيل,وكيل,,وكيل,
,وگل,و گ ل,و+گل,,و+گل,
,ولآ,ولآ,و+لآ,,و+لآ,
,ولا,و+لا,و+لا,,و+لا,
,ولاعندها,و+ل+اعند+ها,و+لاعندها,,و+لا+عند+ها,
,ولاعه,و+لاع+ه,و+لاع+ه,,ولاع+ه,
,ولاكل,و+ل+اكل,ولاكل,,و+لا+كل,
,ولامال,و+ل+امال,و+لامال,,و+لا+مال,
,ولتخلي,و+ل+تخلي,و+لتخ+ل+ي,,و+ل+تخلي,و+لا+تخلي
,ولد,ولد,ولد,,ولد,
,ولد.,ولد .,و+لد.,,ولد,
,ولدكم,ولد+كم,ولد+كم,,ولد+كم,
,ولده,ولد+ه,ولد+ه,,ولد+ه,
x,ولصبح,و+ل+صبح,و+لصبح,,و+ل+صبح,اشووو طلعن عراضه ولصبح جيلات واحد مااااااات 
1,ولفك,ولف+ك,و+لف+ك,,ولفك,منو العلمك تصبر بلياي وهذا الصبر كلي منين جبته جنت تنجن اذا انساك لحظات صار ايام ولفك ما ذكرته
x,ولقياك?,و+لقيا+ك ?,و+لقياك?,,و+لقيا+ك ?,
,ولقيت,و+لقي+ت,و+لقي+ت,,و+لقيت,
,ولكن,و+لكن,و+لكن,,و+لكن,
,ولهان,و+ل+هان,وله+ان,,ولهان,
x,ولو,و+لو,و+لو,,و+لو,
1,وليش,و+ليش,ولي+ش,,و+ليش,
x,ولين,و+لين,و+لين,,و+لين,
1,ولييش,و+لييش,و+لييش,,و+ليش,
,وما,و+ما,و+ما,,و+ما,
1,وماكو,و+ماكو,و+ماك+و,,و+ماكو,
1,ومالي,و+مالي,و+مالي,,و+مال+ي,
,ومايبين,و+مايبين,و+ما+يبين,,و+ما+يبين,
,ومايصح,و+مايصح,و+ما+يصح,,و+ما+يصح,
,ومتأكده,و+متأكد+ه,و+متأكد+ه,,و+متأكد+ه,
,ومتوضي,و+متوضي,و+متوضي,,و+متوض+ي,
,ومحبه,و+محب+ه,و+محب+ه,,و+محب+ه,
,"ومحتــــال""","و+محتال ""","و+محتال""",,و+محتال,
1,ومحد,و+محد,و+محد,,و+م+حد,
1,ومحزمك,و+محزمك,و+محزم+ك,,و+محزم+ك,x
x,ومره,و+مر+ه,و+مره,,و+مر+ه,
2,ومروه,و+مرو+ه,و+مرو+ه,,و+مرو+ه,
,ومزحه,و+مزح+ه,و+مزح+ه,,و+مزح+ه,
,ومسافر,و+مسافر,و+مسافر,,و+مسافر,
1,ومسوين,و+مسوين,و+مسوين,,و+مسو+ين,
,ومشغلين,و+مشغل+ين,و+مشغلين,,و+مشغل+ين,
x,ومشيت,و+مشي+ت,و+مشي+ت,,و+مشي+ت,
1,ومصدعينا,و+مصدعي+نا,و+مصدعي+نا,,و+مصدع+ي+نا,x
,ومطر,و+مطر,و+مطر,,و+مطر,
,ومع,و+مع,و+مع,,و+مع,
,ومعي,و+معي,و+مع+ي,,و+مع+ي,
,وممتلي,و+ممتلي,و+ممت+ل+ي,,و+ممتلي,
,ومن,و+من,و+من,,و+من,
1,ومنو,و+منو,و+من+و,,و+منو,x
,ومواساه,و+مواسا+ه,و+مواسا+ه,,و+مواسا+ه,
,وموتي,و+موتي,و+موت+ي,,و+موت+ي,
,وموظفينك,وموظفينك,و+موظفين+ك,,و+موظف+ين+ك,
,ومية,و+مي+ة,و+مي+ة,,و+مي+ة,
,وميستاهل,وميستاهل,وميستاهل,,و+م+يستاهل,
2,ون,ون,و+ن,,ون,one 
,وناسك,و+ناسك,و+ناس+ك,,و+ناس+ك,
1,وناسه,و+ناس+ه,و+ناس+ه,,وناسه,
,وناميّ.,و+نامي .,و+نامي.,,و+نام+ي,
,ونسايم,و+نسايم,و+نسايم,,و+نسايم,
,ونص,و+نص,و+نص,,و+نص,
,ونظرتك,و+نظر+ت+ك,و+نظرتك,,و+نظر+ت+ك,
1,ونفست,و+نفس+ت,و+نفس+ت,,و+نفس+ت,x
,ونفسي,و+نفسي,و+نفسي,,و+نفس+ي,
1,ونينك,و+نينك,و+نين+ك,,ونين+ك,x
,وهذا,و+هذا,و+هذا,,و+هذا,
,وهذي,و+هذي,و+هذي,,و+هذي,
,وهل,و+هل,و+هل,,و+هل,
,وهم,و+هم,وهم,,وهم,
,وهو,و+هو,و+هو,,و+هو,
,وهي,و+هي,و+هي,,و+هي,
,وهيّ,و+هي,و+هي,,و+هي,
,ووصلت,و+وصل+ت,و+وصل+ت,,و+وصل+ت,
,ووفا,و+وفا,و+وفا,,و+وفا,
,ووفاء..,و+وفاء . .,و+وفاء..,,و+وفاء,
,وياج,و+ياج,و+ياج,,ويا+ج,
,وياسمينه,و+ياسمين+ه,و+ياسمين+ه,,و+ياسمين+ه,
1,وياك,و+يا+ك,وي+ا+ك,,ويا+ك,
,وياه,و+يا+ه,وي+ا+ه,,ويا+ه,
1,وياهم,و+يا+هم,وي+اهم,,ويا+هم,
,وياهم??.,و+يا+هم ? ? .,و+ياهم??.,,ويا+هم,
1,وياهي,و+ياهي,وياه+ي,,و+يا+هي,x
x,وياھ,و+يا ھ,و+ياھ,,ويا+ھ,
1,ويبغونك,ويبغونك,ويبغون+ك,,و+يبغ+ون+ك,
,ويجعلك,و+يجعلك,و+يجعل+ك,,و+يجعل+ك,
,ويجون,و+يجون,و+يجون,,و+يج+ون,
,ويجي,ويجي,و+يجي,,و+يج+ي,
,ويجيـك,و+يجيك,و+يج+ي+ك,,و+يج+ي+ك,
,ويدق,و+يدق,و+يدق,,و+يدق,
x,ويربت,و+يربت,و+يرب+ت,,و+يربت,
,ويصعب,و+يصعب,و+يصعب,,و+يصعب,
,ويطلع,و+يطلع,و+يطلع,,و+يطلع,
,ويطلق,و+يطلق,و+يطلق,,و+يطلق,
,ويفز,و+يفز,و+يفز,,و+يفز,
,ويفكنا,و+يفك+نا,و+يفك+نا,,و+يفك+نا,
,ويقرآني,ويقرآني,و+يقرآن+ي,,و+يقرآ+ني,
,ويقول,و+يقول,و+يقول,,و+يقول,
,ويقولك,و+يقولك,و+يقولك,,و+يقول+ك,
,ويكفي,و+يكفي,و+يكفي,,و+يكفي,
,ويلعن,و+يلعن,و+يلعن,,و+يلعن,
,ويلف,و+يلف,و+يلف,,و+يلف,
x,ويلي,ويلي,ويل+ي,,و+يل+ي,ويلي على أدري وش اللي جآيبک كلک هو حب و لآ إنت وآحد من مقاديري و إن كآن تبغآني أحبک . . . و لآ أملک عآملني بـ صدق و لآ شوف لک غيري ????????!
1,وين,وين,وين,,وين,
1,وينك,وين+ك,وين+ك,,وين+ك,
1,وينهم,وين+هم,وين+هم,,وين+هم,
&,ويهي??::,و+يهي ? ? : :,و+يهي??::,,ويه+ي,وجهي
,ويوم,و+يوم,و+يوم,,و+يوم,
,ي,ي,ي,,ي,
,يـ,ي,ي,,ي,
,يَ,ي,ي,,ي,
,ي?,ي ?,ي?,,ي?,
,يآخذ,يآخذ,يآخذ,,يآخذ,
,يأكل,يأكل,يأكل,,يأكل,
,يا,يا,يا,,يا,
x,ياااخي,ياااخي,ياااخ+ي,,يا+ااخ+ي,
1,يابو,يابو,يابو,,يا+بو,x
x,يابومحمد,يابومحمد,يابومحمد,,يا+بو+محمد,
,ياحسين,ياحسين,ياحس+ين,,يا+حسين,
,ياحلو,ياحلو,ياحل+و,,يا+حلو,
,ياخده,ياخد+ه,ياخد+ه,,ياخد+ه,
,ياخذ,ياخذ,ياخذ,,ياخذ,
1,ياخي,ياخي,ياخي,,يا+خي,x
,ياديرة??,ياديرة ? ?,ياديرة??,,يا+دير+ة,
,يارب,يارب,يارب,,يا+رب,
,يارجل,يارجل,يارجل,,يا+رجل,
,ياريت,ياريت,ياريت,,يا+ريت,
,يازمن,يازمن,يازمن,,يا+زمن,
,يازين,يازين,ياز+ين,,يا+زين,
,ياسر,ياسر,ياسر,,ياسر,
x,ياشارغ,ياشارغ,ياشارغ,,يا+شارغ,
,ياشاعره,ياشاعره,ياشاعر+ه,,يا+شاعر+ه,
,ياعالم,ياعالم,ياعالم,,يا+عالم,
1,ياعتب,ياعتب,ياعتب,,يا+عتب,x
,يافيصل,يافيصل,يافيصل,,يا+فيصل,
,ياقلب,ياقلب,ياقلب,,يا+قلب,
,ياقمر,ياقمر,ياقمر,,يا+قمر,
1,ياقو,ياقو,ياق+و,,يا+قو,x
1,يالبنقال,يالبنقال,يالبنقال,,يا+البنقال,x
1,يالبيه,يالبي+ه,يالبي+ه,,يا+لبي+ه,x
,يالعراقي,يالعراقي,يالعراق+ي,,ي+ال+عراق+ي,x
x,يالله,يالله,يالله,,يا+الله,
1,ياللي,ياللي,ياللي,,يا+اللي,x
,يالم,يالم,يالم,,يالم,
x,ياليت,ياليت,ياليت,,يا+ليت,
x,ياليل,ياليل,ياليل,,يا+ليل,
x,يالييل,يالييل,يالييل,,يا+ليل,
x,يامامي,يامامي,يامام+ي,,يا+مامي,
,ياموطني,ياموطني,ياموط+ني,,يا+موطني,
,يانفس,يانفس,يانفس,,يا+نفس,x
,ياهلا,ياهل+ا,ياهل+ا,,يا+هلا,
,ياوطن,ياوطن,ياوطن,,يا+وطن,
1,يبا,يبا,يب+ا,,يبا,x
,يبات,يبات,يب+ات,,يبات,
,يبتسم,يبتسم,يبتسم,,يبتسم,
,يبقى,يبقى,يبقى,,يبقى,
1,يبون,يبون,يبون,,يب+ون,x
1,يبي,يبي,يبي,,يب+ي,x
1,يبيـك,يبيك,يب+ي+ك,,يب+ي+ك,x
,يبيلها,يبيل+ها,يبيل+ها,,يب+ي+ل+ها,x
,يتاخر,يتاخر,يتاخر,,يتاخر,
,يتجاهلك,يتجاهلك,يتجاهل+ك,,يتجاهل+ك,
,يتحمل,يتحمل,يتحمل,,يتحمل,
,يترجاني,يترجاني,يترج+ان+ي,,يترجا+ني,x
,يتزوج,يتزوج,يتزوج,,يتزوج,
,يتسلى,يتسلى,يتسلى,,يتسلى,
,يتعلق,يتعلق,يتعلق,,يتعلق,
,يتعوض,يتعوض,يتعوض,,يتعوض,
x,يتغدا,يتغدا,يتغد+ا,,يتغدا,
,يتكلم,يتكلم,يتكلم,,يتكلم,
1,يتل,يتل,يتل,,يتل,x
1,يتهاوشون,يتهاوشون,يتهاوشون,,يتهاوش+ون,
,يتواصل,يتواصل,يتواصل,,يتواصل,
,يجذب,يجذب,يجذب,,يجذب,
,يجذبه,يجذب+ه,يجذب+ه,,يجذب+ه,
x,يجرالي,يجرالي,يجرالي,,يجرا+ل+ي,
x,يجزاك,يجزاك,يجز+ا+ك,,يجزا+ك,
,يجنن,يجنن,يجنن,,يجنن,
,يجي,يجي,يجي,,يجي,
,يجيب,يجيب,يجيب,,يجيب,
,يجيبون,يجيب+ون,يجيبون,,يجيب+ون,
1,يجيني,يجيني,يجي+ني,,يجي+ني,x
,يحاول,يحاول,يحاول,,يحاول,
,يحب,يحب,يحب,,يحب,
,يحبك,يحبك,يحبك,,يحب+ك,
,يحبني,يحبني,يحب+ني,,يحب+ني,
x,يحتاجہ,يحتاج ہ,يحتاجہ,,يحتاج+ہ,
,يحدث,يحدث,يحدث,,يحدث,
,يحرسج,يحرسج,يحرسج,,يحرس+ج,
,يحرمنا,يحرم+نا,يحرم+نا,,يحرم+نا,
,يحسدونه,يحسدونه,يحسدون+ه,,يحسد+ون+ه,
,يحسسونك,يحسسونك,يحسسون+ك,,يحسس+ون+ك,
1,يحطونه,يحطون+ه,يحطون+ه,,يحط+ون+ه,
,يحفظك,يحفظك,يحفظ+ك,,يحفظ+ك,
,يحفظها,يحفظ+ها,يحفظ+ها,,يحفظ+ها,
,يحقد,يحقد,يحقد,,يحقد,
,يحقق,يحقق,يحقق,,يحقق,
x,يحكي,يحكي,يحكي,,يحكي,
,يحلي,يحلي,يحل+ي,,يحل+ي,x
1,يحليلها,يحليلها,يحليله+ا,,يحليل+ها,x
,يخالفك,يخالفك,يخالف+ك,,يخالف+ك,
,يخترقونه,يخترقونه,يخترقون+ه,,يخترق+ون+ه,
x,يختفي,يختفي,يختفي,,يختفي,
,يخدم,يخدم,يخدم,,يخدم,
,يخلص,يخلص,يخلص,,يخلص,
,يخليكـ,يخليك,يخلي+ك,,يخل+ي+ك,
,يخليك,يخليك,يخلي+ك,,يخل+ي+ك,
,يخليكم,يخليكم,يخلي+كم,,يخل+ي+كم,
,يخيب,يخيب,يخيب,,يخيب,
,يّخيّب,يخيب,يخيب,,يخيب,
,يداري,يداري,يداري,,يداري,
,يدخل,يدخل,يدخل,,يدخل,
1,يدري,يدري,يدر+ي,,يدر+ي,
,يدعي,يدعي,يدعي,,يدع+ي,x
1,يدفوا,يدف+وا,يدف+وا,,يدف+وا,x
,يدقق,يدقق,يدقق,,يدقق,
,يدك,يد+ك,يد+ك,,يد+ك,
,يدّك,يد+ك,يد+ك,,يد+ك,
,يدلعوني,يدلعوني,يدلعون+ي,,يدلع+ون+ي,
,يدهم,يدهم,يد+هم,,يد+هم,
1,يدينك,يدينك,يدين+ك,,يد+ين+ك,x
x,يدينهم,يدي+ن+هم,يدين+هم,,يد+ين+هم,
x,يراعيه,يراع+ي+ه,يراعي+ه,,يراعي+ه,
,يرجع,يرجع,يرجع,,يرجع,
,يرجعون,يرجع+ون,يرجعون,,يرجع+ون,
,يرحلون,يرحل+ون,يرحلون,,يرحل+ون,
,يرحم,يرحم,يرحم,,يرحم,
,يردني,يردني,يرد+ني,,يرد+ني,
,يردها,يرد+ها,يرد+ها,,يرد+ها,
,يرزق,يرزق,يرزق,,يرزق,
,يرزقني,يرزقني,يرزق+ني,,يرزق+ني,
,يرفعك,يرفعك,يرفع+ك,,يرفع+ك,
,يرفعون,يرفع+ون,يرفعون,,يرفع+ون,
x,يرقا,يرق+ا,يرق+ا,,يرقا,ويصعب على ابن اللاش يرقا مـذبّـه
,يرقصونها,يرقصون+ها,يرقصون+ها,,يرقص+ون+ها,
,يرقع,يرقع,يرقع,,يرقع,
,يركز,يركز,يركز,,يركز,
,يروح,يروح,يروح,,يروح,
,يريد,يريد,يريد,,يريد,
1,يزفج,يزفج,يزفج,,يزف+ج,
1,يزفر,يزفر,يزفر,,يزفر,
,يزيدگ,يزيد گ,يزيدگ,,يزيد+گ,
,يسألون,يسأل+ون,يسألون,,يسأل+ون,
,يسار,يسار,يسار,,يسار,
,يساعدنا,يساعد+نا,يساعد+نا,,يساعد+نا,
,يسامح,يسامح,يسامح,,يسامح,
,يسبب,يسبب,يسبب,,يسبب,
,يستثنوني,يستثنوني,يستثنو+ني,,يستثن+و+ني,
1,يستحي,يستحي,يستح+ي,,يستح+ي,
,يستر,يستر,يستر,,يستر,
,يسعد,يسعد,يسعد,,يسعد,
x,يسعدنيء,يسعدنيء,يسعدنيء,,يسعدنيء,
,يسلمك,يسلم+ك,يسلم+ك,,يسلم+ك,
,يسمعونا,يسمعونا,يسمع+و+نا,,يسمع+و+نا,
,يسهل,يسهل,يسهل,,يسهل,
1,يسولف,يسولف,يسولف,,يسولف,
1,يسونه,يسون+ه,يسون+ه,,يسو+ن+ه,
1,يسوي,يسوي,يسوي,,يسو+ي,
,يسويلك,يسويلك,يسوي+ل+ك,,يسوي+ل+ك,
1,يسويوا,يسوي+وا,يسوي+وا,,يسو+ي+وا,x
,يشبه,يشبه,يشب+ه,,يشبه,
x,يشتري,يشتري,يشتري,,يشتري,
,يشتغل,يشتغل,يشتغل,,يشتغل,
,يشغلك,يشغلك,يشغل+ك,,يشغل+ك,
,يشهق,يشهق,يشهق,,يشهق,
,يشوف,يشوف,يشوف,,يشوف,
,يِشوف,يشوف,يشوف,,يشوف,
,يشوفني,يشوفني,يشوف+ني,,يشوف+ني,
,يشوفون,يشوف+ون,يشوفون,,يشوف+ون,
,يشيله,يشيل+ه,يشيل+ه,,يشيل+ه,
,يصدك,يصدك,يصد+ك,,يصد+ك,
,يصير,يصير,يصير,,يصير,
,يضايقك,يضايقك,يضايق+ك,,يضايق+ك,
,يضحك,يضحك,يضحك,,يضح+ك,
1,يضغطونه,يضغطون+ه,يضغطون+ه,,يضغط+ون+ه,
,يضمني,يضمني,يضمن+ي,,يضم+ني,
,يضمّه,يضم+ه,يضم+ه,,يضم+ه,
1,يضوجك,يضوجك,يضوج+ك,,يضوج+ك,
,يطلع,يطلع,يطلع,,يطلع,
,يطلعها,يطلع+ها,يطلع+ها,,يطلع+ها,
,يطمنك,يطمنك,يطمن+ك,,يطمن+ك,
,يعتذر,يعتذر,يعتذر,,يعتذر,
,يعرفه,يعرف+ه,يعرف+ه,,يعرف+ه,
,يعرفون,يعرف+ون,يعرفون,,يعرف+ون,
,يعزز,يعزز,يعزز,,يعزز,
,يعكس,يعكس,يعكس,,يعكس,
,يعمر,يعمر,يعمر,,يعمر,
,يعني,يعني,يعني,,يعني,
,يعوضني,يعوضني,يعوض+ني,,يعوض+ني,
,يعيب,يعيب,يعيب,,يعيب,
,يعيش,يعيش,يعيش,,يعيش,
,يعيشها,يعيش+ها,يعيش+ها,,يعيش+ها,
,يعين,يعين,يع+ين,,يعين,
,يعينك,يعين+ك,يعين+ك,,يعين+ك,
,يغطّيه,يغطي+ه,يغطي+ه,,يغطي+ه,
,يغمره,يغمر+ه,يغمر+ه,,يغمر+ه,
,يغني,يغني,يغني,,يغني,
,يفرض,يفرض,يفرض,,يفرض,
,يفعله,يفعل+ه,يفعل+ه,,يفعل+ه,
1,يفلان..,يفلان . .,يفلان..,,ي+فلان . .,x
,يقتل,يقتل,يقتل,,يقتل,
,يقدر,يقدر,يقدر,,يقدر,
,يقلب,يقلب,يقلب,,يقلب,
,يقهرك,يقهرك,يقهر+ك,,يقهر+ك,
,يقهروني,يقهروني,يقهرون+ي,,يقهر+ون+ي,
,يقول,يقول,يقول,,يقول,
,يقول:,يقول :,يقول:,,يقول,
,يقولك,يقولك,يقول+ك,,يقول+ك,
,يقولوا,يقول+وا,يقول+وا,,يقول+وا,
,يقولون,يقول+ون,يقولون,,يقول+ون,
,يقولي,يقولي,يقولي,,يقول+ي,
x,يقوووله,يقوووله,يقووول+ه,,يقووول+ه,
,يكثر,يكثر,يكثر,,يكثر,
,يكره,يكره,يكره,,يكره,
,يكفي,يكفي,يكفي,,يكفي,
1,يكلمون,يكلم+ون,يكلمون,,يكلم+ون,
,يكون,يكون,يكون,,يكون,
1,يگول,ي گ و+ل,يگول,,يگول,يقول
,يلا,يلا,يلا,,يلا,
,يلعب,يلعب,يلعب,,يلعب,
,يلعنك,يلعنك,يلعن+ك,,يلعن+ك,
,يلف,يلف,يلف,,يلف,
,يلفها,يلف+ها,يلف+ها,,يلف+ها,
,يـلــم,يلم,يلم,,يلم,
1,يما,يما,يم+ا,,يما,x
1,يمدي,يمدي,يمد+ي,,يمدي,يجعل - يخلي
1,يمشا,يمشا,يمش+ا,,يمشا,x
,يمشون,يمشون,يمشون,,يمش+ون,
x,يمشي,يمشي,يمشي,,يمشي,
1,يمقن,يمقن,يمقن,,يمقن,#هل_تقبل_الزواج_من_فتاة_تلعب_سوني يمقن اي و يمقن لا يا قدمي  ?? 
,يمكن,يمكن,يمكن,,يمكن,
x,يمگن.,يم گ ن .,يمگن.,,يمگن .,
1,يملونه,يملون+ه,يملون+ه,,يمل+ون+ه,
1,يمه,يمه,يم+ه,,يمه,x
1,يمهم,يمهم,يم+هم,,يم+هم,x
1,يمي,يمي,يم+ي,,يم+ي,x
,يمين,يمين,يمين,,يمين,
,يناظرونك,يناظرونك,يناظرون+ك,,يناظر+ون+ك,
,ينام,ينام,ينام,,ينام,
,ينتظر,ينتظر,ينتظر,,ينتظر,
,ينتقدك,ينتقدك,ينتقد+ك,,ينتقد+ك,
,ينرفزنا,ينرفز+نا,ينرفز+نا,,ينرفز+نا,
,ينزف,ينزف,ينزف,,ينزف,
,ينسون,ينس+ون,ينسون,,ينس+ون,
x,ينسى,ينسى,ينسى,,ينسى,
,ينفعك,ينفعك,ينفع+ك,,ينفع+ك,
,ينفوني??,ينفوني ? ?,ينفوني??,,ينفو+ني,
,ينكد,ينكد,ينكد,,ينكد,
,ينهزم,ينهزم,ينهزم,,ينهزم,
,ينولد,ينولد,ينولد,,ينولد,
,يهددني,يهددني,يهدد+ني,,يهدد+ني,
,يهديك,يهدي+ك,يهدي+ك,,يهدي+ك,
,يهمك,يهمك,يهمك,,يهم+ك,
,يهمني,يهمني,يهمني,,يهم+ني,
,يهمونك,يهمونك,يهمون+ك,,يهم+ون+ك,
,يھمــِھ,ي ھ م ھ,يھمھ,,يھمھ,
,يواسيك,يواسيك,يواسي+ك,,يواسي+ك,
,يوجع,يوجع,يوجع,,يوجع,
